application_id,date_tagged,date_actioned,outcome_id,queue_id,analyst_id,store_id,message
44419,2023-12-15 17:49:00,2023-12-15 18:07:00,A,CE,FWadia,3,
44420,2023-12-15 00:15:00,2023-12-15 00:26:00,W,CPB,AAkhundpur,2,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID: 1-868ECO5
44421,2023-12-15 20:46:00,2023-12-15 20:58:00,A,CE,QMascarenhas,2,
44422,2023-12-15 12:39:00,2023-12-15 12:54:00,A,CPRB,MDcruz,4,
44423,2023-12-15 09:18:00,2023-12-15 09:28:00,A,VC,SSyed,4,
44424,2023-12-15 02:09:00,2023-12-15 02:23:00,W,CPRB,FWadia,5,Bureau Error - {ITEM:DnB Error Type}
44425,2023-12-15 11:25:00,2023-12-15 11:38:00,A,CPB,FWadia,6,
44426,2023-12-15 15:22:00,2023-12-15 15:40:00,W,CPB,FWadia,2,Please resubmit next application with first name PARMJEET and Last name :KAUR
44427,2023-12-15 11:07:00,2023-12-15 11:20:00,A,CPB,AAkhundpur,4,
44428,2023-12-15 01:11:00,2023-12-15 01:21:00,A,CPB,HPandya,4,
44429,2023-12-15 13:18:00,2023-12-15 13:30:00,A,CE,RBose,1,
44430,2023-12-15 05:29:00,2023-12-15 05:40:00,A,CE,RBose,6,
44431,2023-12-15 02:56:00,2023-12-15 03:11:00,A,CE,NVaid,5,
44432,2023-12-15 05:16:00,2023-12-15 05:27:00,A,CE,NBhatia,6,
44433,2023-12-15 19:55:00,2023-12-15 20:14:00,W,VC,RMishra,4,Applicants details for Handset are not updated on the application. Please confirm and resubmit
44434,2023-12-15 01:16:00,2023-12-15 01:28:00,A,CPRB,SBambaras,1,
44435,2023-12-15 16:28:00,2023-12-15 16:38:00,A,CPB,SBambaras,3,
44436,2023-12-15 18:48:00,2023-12-15 19:01:00,W,CE,QMascarenhas,5,Due to credit policy decision by Credit department. Please offer the customer pre-paid service
44437,2023-12-15 00:39:00,2023-12-15 00:51:00,W,CPRB,FWadia,4,"Please email 100 pts of ID, Visa page and Proof of income to vcredit@Asif Tech.com.au"
44438,2023-12-15 04:58:00,2023-12-15 05:16:00,A,CE,RBose,3,
44439,2023-12-15 06:59:00,2023-12-15 07:11:00,A,CE,NBhatia,4,
44440,2023-12-15 06:47:00,2023-12-15 07:00:00,A,CPRB,JDsouza,6,
44441,2023-12-15 07:25:00,2023-12-15 07:36:00,A,CE,SSyed,3,
44442,2023-12-15 09:32:00,2023-12-15 09:42:00,A,CE,CDcosta,2,
44443,2023-12-15 16:16:00,2023-12-15 16:31:00,A,CPB,FWadia,4,
44444,2023-12-15 09:26:00,2023-12-15 09:44:00,D,CE,MDcruz,6,Commercial account for HAMMAR AUSTRALIA PTY LIMITED. Please resubmit as commercial account.
44445,2023-12-15 15:56:00,2023-12-15 16:06:00,A,CE,RMishra,2,
44446,2023-12-15 13:20:00,2023-12-15 13:33:00,A,CE,HPandya,1,
44447,2023-12-15 18:47:00,2023-12-15 19:03:00,W,VC,JDsouza,5,"Unable to verify employment details provided, customer has changed the employment type to home duties, from the previous applictaion."
44448,2023-12-15 16:55:00,2023-12-15 17:14:00,A,CE,SSyed,3,
44449,2023-12-15 23:17:00,2023-12-15 23:34:00,A,CE,SSyed,1,
44450,2023-12-15 09:38:00,2023-12-15 09:53:00,A,CPRB,FWadia,3,
44451,2023-12-15 22:53:00,2023-12-15 23:09:00,A,CE,QMascarenhas,5,
44452,2023-12-15 14:37:00,2023-12-15 14:48:00,A,CE,RBose,5,
44453,2023-12-15 02:30:00,2023-12-15 02:47:00,A,CE,RMishra,6,
44454,2023-12-15 10:31:00,2023-12-15 10:43:00,A,VC,SBambaras,1,
44455,2023-12-15 07:11:00,2023-12-15 07:21:00,D,CPRB,NBhatia,1,"This account is closed, please resubmit next application under a NEW ROW ID and update Passport or medicare card as part of id"
44456,2023-12-15 22:56:00,2023-12-15 23:15:00,D,CE,NVaid,5,Please email copy of Proof of Income (Pay Slips / Bank Statement / Employment Letter) to vcredit@Asif Tech.com.au
44457,2023-12-15 11:36:00,2023-12-15 11:48:00,A,CE,FWadia,6,
44458,2023-12-15 02:44:00,2023-12-15 02:56:00,A,CE,RMishra,2,
44459,2023-12-15 10:42:00,2023-12-15 10:57:00,A,CPRB,FWadia,2,
44460,2023-12-15 06:05:00,2023-12-15 06:21:00,A,CE,AAkhundpur,6,
44461,2023-12-15 19:57:00,2023-12-15 20:16:00,W,CE,SBambaras,2,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID: 1-8BMU3SA
44462,2023-12-15 13:34:00,2023-12-15 13:52:00,A,CE,NBhatia,2,
44463,2023-12-15 10:00:00,2023-12-15 10:18:00,A,CE,NVaid,5,
44464,2023-12-15 15:52:00,2023-12-15 16:08:00,D,VC,NVaid,4,"Please resubmit next application with passport / medicare card as part of 100 points of ID, please clear overdue 3 account before resubmitting - 3361108438"
44465,2023-12-15 23:55:00,2023-12-16 00:07:00,W,CPB,MDcruz,5,Applicants details are incorrect. Please confirm and resubmit entering the correct home phone number
44466,2023-12-15 23:44:00,2023-12-15 23:59:00,W,CPB,RMishra,2,Please email 100 pts of ID along with latest payslip or bank statement to vcredit@Asif Tech.com.au
44467,2023-12-15 17:00:00,2023-12-15 17:15:00,A,CPB,JDsouza,3,
44468,2023-12-15 14:22:00,2023-12-15 14:35:00,A,CPB,JDsouza,1,
44469,2023-12-15 02:14:00,2023-12-15 02:33:00,A,CE,CDcosta,5,
44470,2023-12-15 07:59:00,2023-12-15 08:09:00,A,VC,SBambaras,3,
44471,2023-12-15 08:08:00,2023-12-15 08:18:00,A,CPRB,QMascarenhas,4,
44472,2023-12-15 04:44:00,2023-12-15 04:59:00,A,CPB,CDcosta,1,
44473,2023-12-15 10:30:00,2023-12-15 10:43:00,D,CE,HPandya,6,The applicant is currently is on a Student Visa. Please resubmit as a Student.
44474,2023-12-15 11:33:00,2023-12-15 11:49:00,A,CPRB,NBhatia,5,
44475,2023-12-15 00:34:00,2023-12-15 00:53:00,A,CE,SBambaras,6,
44476,2023-12-15 22:36:00,2023-12-15 22:50:00,A,CE,RBose,6,
44477,2023-12-15 00:56:00,2023-12-15 01:06:00,A,CPRB,NVaid,1,
44478,2023-12-15 02:31:00,2023-12-15 02:43:00,W,CE,SSyed,6,Please email passport with visa page and Medicare card to vcredit@Asif Tech.com.au
44479,2023-12-15 09:01:00,2023-12-15 09:16:00,A,CPB,QMascarenhas,5,
44480,2023-12-15 12:45:00,2023-12-15 13:01:00,A,CE,MDcruz,4,
44481,2023-12-15 19:29:00,2023-12-15 19:43:00,A,VC,AAkhundpur,4,
44482,2023-12-15 19:46:00,2023-12-15 19:58:00,A,VC,JDsouza,2,
44483,2023-12-15 20:47:00,2023-12-15 20:59:00,A,CPB,QMascarenhas,1,
44484,2023-12-15 15:39:00,2023-12-15 15:50:00,A,CPB,NVaid,5,
44485,2023-12-15 04:56:00,2023-12-15 05:07:00,W,CPB,MDcruz,3,Applicants details for Handset are not updated on the application. Please confirm and resubmit
44486,2023-12-15 11:36:00,2023-12-15 11:47:00,A,CE,RBose,6,
44487,2023-12-15 09:58:00,2023-12-15 10:16:00,A,CE,SSyed,5,
44488,2023-12-15 13:23:00,2023-12-15 13:41:00,A,CPB,NBhatia,2,
44489,2023-12-15 12:18:00,2023-12-15 12:28:00,A,CPB,RMishra,2,
44490,2023-12-15 01:41:00,2023-12-15 01:52:00,W,CPB,HPandya,5,Please resubmit with landline for employer and the Salary Slips
44491,2023-12-15 15:06:00,2023-12-15 15:23:00,A,CE,QMascarenhas,5,
44492,2023-12-15 13:35:00,2023-12-15 13:51:00,A,CE,SSyed,5,
44493,2023-12-15 18:24:00,2023-12-15 18:37:00,A,CE,RMishra,6,
44494,2023-12-15 19:36:00,2023-12-15 19:49:00,A,CE,QMascarenhas,2,
44495,2023-12-15 13:05:00,2023-12-15 13:16:00,A,CPB,SSyed,2,
44496,2023-12-15 06:38:00,2023-12-15 06:57:00,A,VC,NBhatia,1,
44497,2023-12-15 23:38:00,2023-12-15 23:56:00,A,CE,CDcosta,6,
44498,2023-12-15 03:14:00,2023-12-15 03:26:00,A,CPB,CDcosta,3,
44499,2023-12-15 03:52:00,2023-12-15 04:04:00,A,CPB,SBambaras,4,
44500,2023-12-15 04:09:00,2023-12-15 04:20:00,A,CE,HPandya,6,
44501,2023-12-15 12:23:00,2023-12-15 12:41:00,A,CPB,NVaid,6,
44502,2023-12-15 15:46:00,2023-12-15 15:57:00,A,CPB,HPandya,2,
44503,2023-12-15 20:35:00,2023-12-15 20:51:00,A,VC,QMascarenhas,5,
44504,2023-12-15 09:54:00,2023-12-15 10:11:00,A,CPRB,QMascarenhas,2,
44505,2023-12-15 17:28:00,2023-12-15 17:41:00,A,CE,SBambaras,6,
44506,2023-12-15 05:27:00,2023-12-15 05:38:00,A,CPB,SBambaras,1,
44507,2023-12-15 12:17:00,2023-12-15 12:28:00,A,CPRB,SSyed,4,
44508,2023-12-15 03:23:00,2023-12-15 03:38:00,A,CE,SBambaras,3,
44509,2023-12-15 01:28:00,2023-12-15 01:39:00,W,CPB,NVaid,3,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID:1-7BNF0GA
44510,2023-12-15 09:40:00,2023-12-15 09:59:00,A,CE,NVaid,5,
44511,2023-12-15 04:28:00,2023-12-15 04:40:00,W,CPB,MDcruz,3,Please email a copy of customer's employment letter to vcredit@Asif Tech.com.au
44512,2023-12-15 10:53:00,2023-12-15 11:08:00,A,VC,NVaid,2,
44513,2023-12-15 23:46:00,2023-12-16 00:00:00,A,VC,SSyed,3,
44514,2023-12-15 14:21:00,2023-12-15 14:40:00,A,CPB,FWadia,5,
44515,2023-12-15 08:20:00,2023-12-15 08:35:00,A,CE,SBambaras,4,
44516,2023-12-15 00:01:00,2023-12-15 00:20:00,A,CE,QMascarenhas,3,
44517,2023-12-15 19:20:00,2023-12-15 19:31:00,A,CPB,FWadia,5,
44518,2023-12-15 22:29:00,2023-12-15 22:48:00,A,CE,CDcosta,4,
44519,2023-12-15 17:35:00,2023-12-15 17:45:00,A,CE,RBose,6,
44520,2023-12-15 18:34:00,2023-12-15 18:45:00,W,CE,NVaid,1,Please email 100 pts of ID to vcredit@Asif Tech.com.au Please confirm the ability to support the service with bank statement.
44521,2023-12-15 13:52:00,2023-12-15 14:03:00,A,VC,JDsouza,2,
44522,2023-12-15 16:21:00,2023-12-15 16:33:00,A,CE,FWadia,2,
44523,2023-12-15 09:19:00,2023-12-15 09:33:00,A,VC,FWadia,2,
44524,2023-12-15 00:45:00,2023-12-15 00:57:00,A,CPRB,QMascarenhas,2,
44525,2023-12-15 07:53:00,2023-12-15 08:09:00,D,CE,AAkhundpur,5,This applicant has an existing account with 3 Mobile which is currently overdue. Please only resubmit for review once all outstanding amounts have been paid Account no -3403779287
44526,2023-12-15 02:57:00,2023-12-15 03:13:00,A,CE,SSyed,6,
44527,2023-12-15 04:18:00,2023-12-15 04:30:00,A,CE,CDcosta,6,
44528,2023-12-15 19:18:00,2023-12-15 19:37:00,A,VC,FWadia,2,
44529,2023-12-15 11:48:00,2023-12-15 12:03:00,A,CPB,RBose,5,
44530,2023-12-15 01:03:00,2023-12-15 01:14:00,A,CPB,NVaid,5,
44531,2023-12-15 05:30:00,2023-12-15 05:49:00,A,CE,MDcruz,2,
44532,2023-12-15 20:40:00,2023-12-15 20:51:00,A,CPB,RMishra,1,
44533,2023-12-15 04:40:00,2023-12-15 04:51:00,A,CE,SBambaras,5,
44534,2023-12-15 02:50:00,2023-12-15 03:09:00,A,CE,RBose,4,
44535,2023-12-15 05:53:00,2023-12-15 06:06:00,A,CE,AAkhundpur,6,
44536,2023-12-15 13:41:00,2023-12-15 13:59:00,W,CE,QMascarenhas,3,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer - sole trader
44537,2023-12-15 11:47:00,2023-12-15 12:04:00,A,CE,QMascarenhas,2,
44538,2023-12-15 22:33:00,2023-12-15 22:49:00,A,CE,SSyed,4,
44539,2023-12-15 01:51:00,2023-12-15 02:10:00,A,CE,RBose,6,
44540,2023-12-15 13:38:00,2023-12-15 13:52:00,A,CPB,RBose,2,
44541,2023-12-15 13:20:00,2023-12-15 13:34:00,A,CPRB,NVaid,4,
44542,2023-12-15 11:55:00,2023-12-15 12:06:00,W,CE,FWadia,3,Please resubmit a Passport as part of the applicants 100 points of ID
44543,2023-12-15 07:40:00,2023-12-15 07:51:00,A,CPB,QMascarenhas,1,
44544,2023-12-15 08:25:00,2023-12-15 08:36:00,A,CPRB,RBose,2,
44545,2023-12-16 20:18:00,2023-12-16 20:28:00,A,CE,NVaid,5,
44546,2023-12-16 06:44:00,2023-12-16 06:54:00,A,CPB,NBhatia,5,
44547,2023-12-16 08:23:00,2023-12-16 08:36:00,D,VC,JDsouza,2,Customer has overdue account with 3-#3340279789 and also overdue with Asif Tech.
44548,2023-12-16 05:57:00,2023-12-16 06:14:00,A,CE,NBhatia,5,
44549,2023-12-16 15:01:00,2023-12-16 15:14:00,A,CPB,CDcosta,1,
44550,2023-12-16 19:08:00,2023-12-16 19:18:00,A,CE,RBose,3,
44551,2023-12-16 02:26:00,2023-12-16 02:43:00,W,CPB,RMishra,6,Please re-submit as student correctly. Employment details not required.
44552,2023-12-16 01:11:00,2023-12-16 01:28:00,A,CE,JDsouza,3,
44553,2023-12-16 03:48:00,2023-12-16 04:04:00,A,CE,QMascarenhas,4,
44554,2023-12-16 20:48:00,2023-12-16 21:02:00,A,VC,AAkhundpur,6,
44555,2023-12-16 13:08:00,2023-12-16 13:25:00,D,CE,JDsouza,5,Customer has overdue account with Asif Tech and 3
44556,2023-12-16 11:25:00,2023-12-16 11:38:00,W,CE,SBambaras,6,Please email bank statement or latest payslip for proof of employment to vcredit@Asif Tech.com.au
44557,2023-12-16 05:57:00,2023-12-16 06:11:00,A,CE,CDcosta,2,
44558,2023-12-16 17:45:00,2023-12-16 18:03:00,A,CPRB,SSyed,5,
44559,2023-12-16 02:55:00,2023-12-16 03:09:00,W,CE,SBambaras,4,Bureau Error - {ITEM:DnB Error Type}
44560,2023-12-16 18:47:00,2023-12-16 19:04:00,A,CPRB,RBose,5,
44561,2023-12-16 02:38:00,2023-12-16 02:50:00,A,CE,NBhatia,4,
44562,2023-12-16 17:21:00,2023-12-16 17:35:00,D,CPB,NBhatia,1,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID: 1-4W57NO5
44563,2023-12-16 05:55:00,2023-12-16 06:05:00,A,CE,MDcruz,5,
44564,2023-12-16 19:31:00,2023-12-16 19:50:00,W,CPB,QMascarenhas,3,Please email 100 pts of ID and Letter of appointment to vcredit@Asif Tech.com.au
44565,2023-12-16 18:23:00,2023-12-16 18:41:00,A,CE,MDcruz,2,
44566,2023-12-16 23:33:00,2023-12-16 23:51:00,A,CE,NBhatia,6,
44567,2023-12-16 22:32:00,2023-12-16 22:47:00,A,CE,SSyed,4,
44568,2023-12-16 08:53:00,2023-12-16 09:12:00,A,CE,RBose,6,
44569,2023-12-16 10:44:00,2023-12-16 10:54:00,A,CPB,SSyed,3,
44570,2023-12-16 16:54:00,2023-12-16 17:06:00,A,CE,SBambaras,4,
44571,2023-12-16 03:22:00,2023-12-16 03:39:00,A,CE,CDcosta,2,
44572,2023-12-16 15:33:00,2023-12-16 15:50:00,A,CPB,RMishra,6,
44573,2023-12-16 05:57:00,2023-12-16 06:08:00,A,CE,CDcosta,2,
44574,2023-12-16 21:19:00,2023-12-16 21:37:00,A,CPB,SBambaras,1,
44575,2023-12-16 18:49:00,2023-12-16 18:59:00,D,CE,SSyed,5,Student applicants cannot have 2 x handsets. They are eligible for 1 handset and 1 MBB only. Already has 1 handset on existing Asif Tech account under row id 1-6OA25DC
44576,2023-12-16 13:12:00,2023-12-16 13:31:00,A,CPRB,NVaid,1,
44577,2023-12-16 13:31:00,2023-12-16 13:45:00,A,CPRB,HPandya,2,
44578,2023-12-16 10:12:00,2023-12-16 10:27:00,A,CPB,FWadia,6,
44579,2023-12-16 23:38:00,2023-12-16 23:56:00,A,CPB,MDcruz,3,
44580,2023-12-16 12:16:00,2023-12-16 12:35:00,A,VC,RBose,4,
44581,2023-12-16 00:10:00,2023-12-16 00:20:00,A,CPB,NBhatia,6,
44582,2023-12-16 22:35:00,2023-12-16 22:49:00,A,CPB,FWadia,6,
44583,2023-12-16 20:08:00,2023-12-16 20:18:00,W,CE,MDcruz,6,"An account for this applicant already exists with Asif Tech. Please resubmit as existing customer (ROW ID:1-7M2R6ZS) Also, the above accout is in overdue status. Please ask customer to make the payment"
44584,2023-12-16 08:08:00,2023-12-16 08:20:00,A,CE,NVaid,2,
44585,2023-12-16 13:06:00,2023-12-16 13:20:00,A,CPRB,NBhatia,5,
44586,2023-12-16 02:24:00,2023-12-16 02:43:00,A,CPB,NVaid,6,
44587,2023-12-16 09:36:00,2023-12-16 09:54:00,A,VC,SBambaras,5,
44588,2023-12-16 14:48:00,2023-12-16 15:04:00,A,CPB,JDsouza,3,
44589,2023-12-16 11:02:00,2023-12-16 11:16:00,A,CPB,QMascarenhas,3,
44590,2023-12-16 10:31:00,2023-12-16 10:49:00,A,CPB,NBhatia,4,
44591,2023-12-16 00:42:00,2023-12-16 00:55:00,A,CPB,NBhatia,5,
44592,2023-12-16 01:28:00,2023-12-16 01:42:00,W,CE,NVaid,1,Please resubmit a Passport as part of the applicants 100 points of ID
44593,2023-12-16 08:10:00,2023-12-16 08:20:00,A,CE,SSyed,5,
44594,2023-12-16 02:10:00,2023-12-16 02:23:00,A,CE,HPandya,6,
44595,2023-12-16 21:08:00,2023-12-16 21:20:00,A,CPRB,NVaid,4,
44596,2023-12-16 19:01:00,2023-12-16 19:14:00,A,CPB,NVaid,3,
44597,2023-12-16 07:10:00,2023-12-16 07:20:00,A,CE,JDsouza,6,
44598,2023-12-16 15:27:00,2023-12-16 15:40:00,A,CE,NVaid,2,
44599,2023-12-16 05:21:00,2023-12-16 05:31:00,A,CPB,RMishra,1,
44600,2023-12-16 16:34:00,2023-12-16 16:44:00,D,VC,QMascarenhas,5,"Work number submitted is incorrect for the employer. Please confirm with applicant and resubmit. Also, please add the Suburb name in the Previous Address for the customer."
44601,2023-12-16 08:29:00,2023-12-16 08:47:00,A,CE,SSyed,1,
44602,2023-12-16 21:17:00,2023-12-16 21:33:00,A,CE,MDcruz,1,
44603,2023-12-16 20:49:00,2023-12-16 21:01:00,A,CE,SBambaras,1,
44604,2023-12-16 19:21:00,2023-12-16 19:31:00,A,CPRB,NBhatia,2,
44605,2023-12-16 05:43:00,2023-12-16 05:57:00,D,CE,HPandya,5,Student applicants cannot have 2 x Voice Services. They are eligible for 1 Voice and 1 MBB only
44606,2023-12-16 01:24:00,2023-12-16 01:37:00,A,VC,MDcruz,4,
44607,2023-12-16 04:16:00,2023-12-16 04:29:00,A,CPB,SBambaras,6,
44608,2023-12-16 16:54:00,2023-12-16 17:11:00,A,CPB,RMishra,1,
44609,2023-12-16 22:06:00,2023-12-16 22:18:00,A,CE,FWadia,3,
44610,2023-12-16 12:17:00,2023-12-16 12:28:00,A,CPB,QMascarenhas,2,
44611,2023-12-16 11:25:00,2023-12-16 11:39:00,A,CE,SBambaras,4,
44612,2023-12-16 10:55:00,2023-12-16 11:10:00,A,CPB,SSyed,2,
44613,2023-12-16 15:04:00,2023-12-16 15:21:00,W,CE,CDcosta,4,Passport Visa expires in less than 4 months. Please offer the customer pre-paid service only
44614,2023-12-16 19:07:00,2023-12-16 19:23:00,W,CPB,SBambaras,6,Please email passport with visa page and proof of employment to vcredit@Asif Tech.com.au
44615,2023-12-16 03:44:00,2023-12-16 03:57:00,A,CE,QMascarenhas,6,
44616,2023-12-16 00:53:00,2023-12-16 01:05:00,A,CPRB,SSyed,5,
44617,2023-12-16 06:19:00,2023-12-16 06:34:00,A,CE,SSyed,6,
44618,2023-12-16 18:36:00,2023-12-16 18:54:00,A,CPB,AAkhundpur,2,
44619,2023-12-16 07:34:00,2023-12-16 07:46:00,A,CE,NVaid,5,
44620,2023-12-16 07:56:00,2023-12-16 08:12:00,A,CE,SBambaras,6,
44621,2023-12-16 18:09:00,2023-12-16 18:24:00,A,CE,AAkhundpur,4,
44622,2023-12-16 09:15:00,2023-12-16 09:27:00,W,CPB,JDsouza,6,Please email employment letter and proof of income to vcredit@Asif Tech.com.au
44623,2023-12-16 03:33:00,2023-12-16 03:43:00,A,CE,RBose,1,
44624,2023-12-16 17:11:00,2023-12-16 17:21:00,A,CPB,QMascarenhas,5,
44625,2023-12-16 05:19:00,2023-12-16 05:36:00,D,CE,MDcruz,4,Please Proof of income to vcredit@Asif Tech.com.au
44626,2023-12-16 19:57:00,2023-12-16 20:08:00,A,CE,HPandya,1,
44627,2023-12-16 22:52:00,2023-12-16 23:03:00,A,CE,FWadia,2,
44628,2023-12-16 20:36:00,2023-12-16 20:51:00,A,CE,RBose,5,
44629,2023-12-16 01:51:00,2023-12-16 02:09:00,A,CE,QMascarenhas,1,
44630,2023-12-16 23:29:00,2023-12-16 23:40:00,A,CE,CDcosta,2,
44631,2023-12-16 21:04:00,2023-12-16 21:17:00,W,CE,RMishra,1,ABN # 30354414682 B BALIC and M MALAS Please resubmit as a commercial or sole trader account
44632,2023-12-16 12:33:00,2023-12-16 12:46:00,A,CPB,CDcosta,1,
44633,2023-12-16 01:12:00,2023-12-16 01:26:00,A,VC,NBhatia,6,
44634,2023-12-16 23:37:00,2023-12-16 23:53:00,A,CE,MDcruz,3,
44635,2023-12-16 21:09:00,2023-12-16 21:26:00,A,CE,QMascarenhas,3,
44636,2023-12-16 05:53:00,2023-12-16 06:06:00,A,CPB,QMascarenhas,4,
44637,2023-12-16 16:03:00,2023-12-16 16:15:00,A,CE,CDcosta,5,
44638,2023-12-16 10:43:00,2023-12-16 10:53:00,A,VC,AAkhundpur,3,
44639,2023-12-16 02:09:00,2023-12-16 02:27:00,A,VC,AAkhundpur,4,
44640,2023-12-16 22:14:00,2023-12-16 22:25:00,A,CE,SBambaras,3,
44641,2023-12-16 18:05:00,2023-12-16 18:20:00,A,CE,SBambaras,5,
44642,2023-12-16 08:34:00,2023-12-16 08:51:00,A,VC,MDcruz,1,
44643,2023-12-16 19:37:00,2023-12-16 19:54:00,A,VC,AAkhundpur,6,
44644,2023-12-16 07:59:00,2023-12-16 08:13:00,A,CPB,MDcruz,3,
44645,2023-12-16 06:15:00,2023-12-16 06:25:00,A,CPB,MDcruz,1,
44646,2023-12-16 08:51:00,2023-12-16 09:04:00,A,CE,RMishra,2,
44647,2023-12-16 19:39:00,2023-12-16 19:56:00,A,CPB,CDcosta,2,
44648,2023-12-16 09:09:00,2023-12-16 09:25:00,A,CE,NVaid,4,
44649,2023-12-16 18:17:00,2023-12-16 18:33:00,A,CPB,QMascarenhas,1,
44650,2023-12-16 01:58:00,2023-12-16 02:16:00,A,CPB,NVaid,4,
44651,2023-12-16 23:04:00,2023-12-16 23:18:00,A,CE,RBose,4,
44652,2023-12-16 20:21:00,2023-12-16 20:33:00,A,CPB,RMishra,6,
44653,2023-12-16 06:47:00,2023-12-16 07:06:00,A,CE,HPandya,1,
44654,2023-12-16 06:45:00,2023-12-16 07:04:00,A,CPRB,SBambaras,3,
44655,2023-12-16 06:50:00,2023-12-16 07:02:00,A,CE,HPandya,5,
44656,2023-12-16 10:48:00,2023-12-16 10:58:00,D,CE,FWadia,1,This applicant has an existing account with 3 Mobile which is currently overdue. Please only resubmit for review once all outstanding amounts have been paid
44657,2023-12-16 06:11:00,2023-12-16 06:27:00,A,CE,CDcosta,4,
44658,2023-12-16 12:50:00,2023-12-16 13:08:00,A,CE,MDcruz,5,
44659,2023-12-16 01:13:00,2023-12-16 01:23:00,A,CPB,MDcruz,3,
44660,2023-12-16 07:53:00,2023-12-16 08:10:00,D,CE,QMascarenhas,4,"Applicants details are incorrect. Please resubmit the form with correct address. Kindly check for post code as unable to pull up the Address details, as Post Code is missing."
44661,2023-12-16 17:32:00,2023-12-16 17:43:00,A,CPRB,AAkhundpur,3,
44662,2023-12-16 12:17:00,2023-12-16 12:32:00,A,VC,FWadia,2,
44663,2023-12-16 20:20:00,2023-12-16 20:38:00,A,CE,HPandya,4,
44664,2023-12-16 11:44:00,2023-12-16 11:59:00,A,CE,FWadia,1,
44665,2023-12-16 02:34:00,2023-12-16 02:44:00,A,CE,RBose,3,
44666,2023-12-16 04:17:00,2023-12-16 04:33:00,A,CPB,HPandya,2,
44667,2023-12-16 18:48:00,2023-12-16 18:58:00,D,CPB,AAkhundpur,2,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID: 1-8494OJF
44668,2023-12-16 03:50:00,2023-12-16 04:05:00,A,CE,MDcruz,4,
44669,2023-12-16 05:04:00,2023-12-16 05:17:00,A,CE,FWadia,2,
44670,2023-12-16 05:31:00,2023-12-16 05:44:00,A,CE,JDsouza,6,
44671,2023-12-16 15:51:00,2023-12-16 16:05:00,A,CPB,FWadia,6,
44672,2023-12-16 22:40:00,2023-12-16 22:58:00,A,CE,SSyed,1,
44673,2023-12-16 11:01:00,2023-12-16 11:12:00,W,CE,RBose,1,Please email passport with visa page. we have not recieved the visa Page.
44674,2023-12-16 09:59:00,2023-12-16 10:09:00,A,CPB,NVaid,1,
44675,2023-12-16 22:35:00,2023-12-16 22:47:00,A,CPB,CDcosta,5,
44676,2023-12-16 17:52:00,2023-12-16 18:06:00,D,CPB,CDcosta,6,Passport Visa expires in less than 06 months. Please offer the customer pre-paid service only
44677,2023-12-16 19:03:00,2023-12-16 19:19:00,A,VC,QMascarenhas,2,
44678,2023-12-16 03:32:00,2023-12-16 03:43:00,W,CPRB,RBose,2,"Please resubmit with the correct address as 3011/283, City Road, South Bank, VIC, 3006."
44679,2023-12-16 04:57:00,2023-12-16 05:09:00,A,CPRB,SSyed,1,
44680,2023-12-16 03:08:00,2023-12-16 03:18:00,A,VC,NBhatia,3,
44681,2023-12-16 15:59:00,2023-12-16 16:09:00,A,CPRB,SSyed,1,
44682,2023-12-16 15:45:00,2023-12-16 16:02:00,A,CE,RBose,4,
44683,2023-12-16 12:03:00,2023-12-16 12:17:00,W,CE,RBose,4,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer row id: 1-60BR26B
